,var,vsa,vca,initTime,solveTime,solutions,variables,propagators,propagations,nodes,failures,restarts,peakDepth
254,scheduling,dom_w_deg,indomain_reverse_split,0.786761,22.7541,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
255,scheduling,dom_w_deg,indomain_split,0.780178,12.6825,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
256,scheduling,dom_w_deg,indomain_split_random,0.779941,12.6824,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
257,scheduling,first_fail,indomain,0.775774,12.7249,2.0,4911.0,3667.0,3537241.0,12641.0,6316.0,0.0,76.0
258,scheduling,first_fail,indomain_max,0.779366,22.9217,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
259,scheduling,first_fail,indomain_median,0.788111,12.7855,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
260,scheduling,first_fail,indomain_min,0.796398,12.7471,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
261,scheduling,first_fail,indomain_random,0.7806,16.9808,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
262,scheduling,first_fail,indomain_reverse_split,0.772709,22.9739,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
263,scheduling,first_fail,indomain_split,0.77913,12.7582,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
264,scheduling,first_fail,indomain_split_random,0.780349,12.8072,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
265,scheduling,impact,indomain,0.778063,12.7886,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
266,scheduling,impact,indomain_max,0.778574,23.0967,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
267,scheduling,impact,indomain_median,0.77981,12.7068,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
268,scheduling,impact,indomain_min,0.781547,12.7203,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
269,scheduling,impact,indomain_random,0.777944,17.0549,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
270,scheduling,impact,indomain_reverse_split,0.779658,22.7989,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
271,scheduling,impact,indomain_split,0.778831,12.7247,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
272,scheduling,impact,indomain_split_random,0.78532,12.7752,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
273,scheduling,input_order,indomain,0.802536,12.7906,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
274,scheduling,input_order,indomain_max,0.776563,23.0223,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
275,scheduling,input_order,indomain_median,0.778331,12.7874,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
276,scheduling,input_order,indomain_min,0.778809,12.7915,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
277,scheduling,input_order,indomain_random,0.77692,17.1051,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
278,scheduling,input_order,indomain_reverse_split,0.782485,23.1234,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
279,scheduling,input_order,indomain_split,0.777496,12.7354,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
280,scheduling,input_order,indomain_split_random,0.781955,12.6963,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
281,scheduling,largest,indomain,0.778815,12.7822,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
282,scheduling,largest,indomain_max,0.777169,22.9778,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
283,scheduling,largest,indomain_median,0.779488,12.6892,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
284,scheduling,largest,indomain_min,0.773703,12.751,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
285,scheduling,largest,indomain_random,0.77992,16.9115,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
286,scheduling,largest,indomain_reverse_split,0.799383,22.9675,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
287,scheduling,largest,indomain_split,0.779123,12.7299,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
288,scheduling,largest,indomain_split_random,0.781287,12.7056,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
289,scheduling,max_regret,indomain,0.77798,12.756,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
290,scheduling,max_regret,indomain_max,0.775594,22.9741,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
291,scheduling,max_regret,indomain_median,0.771707,12.7745,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
292,scheduling,max_regret,indomain_min,0.773236,12.8264,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
293,scheduling,max_regret,indomain_random,0.779759,17.2834,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
294,scheduling,max_regret,indomain_reverse_split,0.781634,22.8704,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
295,scheduling,max_regret,indomain_split,0.777981,12.631,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
296,scheduling,max_regret,indomain_split_random,0.774796,12.7352,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
297,scheduling,most_constrained,indomain,0.777956,12.7618,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
298,scheduling,most_constrained,indomain_max,0.775386,22.9044,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
299,scheduling,most_constrained,indomain_median,0.775757,12.8703,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
300,scheduling,most_constrained,indomain_min,0.775089,12.7905,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
301,scheduling,most_constrained,indomain_random,0.776336,17.0887,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
302,scheduling,most_constrained,indomain_reverse_split,0.772236,22.9856,7.0,4911.0,3667.0,6358626.0,23525.0,11745.0,0.0,58.0
303,scheduling,most_constrained,indomain_split,0.790202,12.7924,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
304,scheduling,most_constrained,indomain_split_random,0.777291,12.7648,2.0,4911.0,3667.0,3537677.0,12641.0,6316.0,0.0,76.0
305,scheduling,occurrence,indomain,0.779211,12.8326,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
306,scheduling,occurrence,indomain_max,0.777075,22.7944,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
307,scheduling,occurrence,indomain_median,0.779074,12.6896,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
308,scheduling,occurrence,indomain_min,0.779363,12.649,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
309,scheduling,occurrence,indomain_random,0.771527,17.0127,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
310,scheduling,occurrence,indomain_reverse_split,0.784238,22.9045,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
311,scheduling,occurrence,indomain_split,0.778463,12.7668,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
312,scheduling,occurrence,indomain_split_random,0.777207,12.7948,2.0,4911.0,3667.0,3537464.0,12641.0,6316.0,0.0,76.0
313,scheduling,smallest,indomain,0.776035,12.7961,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
314,scheduling,smallest,indomain_max,0.778692,23.0328,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
315,scheduling,smallest,indomain_median,0.777814,12.8116,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
316,scheduling,smallest,indomain_min,0.775319,12.7411,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
317,scheduling,smallest,indomain_random,0.780129,16.97,4.0,4911.0,3667.0,4504466.0,18397.0,9188.0,0.0,74.0
318,scheduling,smallest,indomain_reverse_split,0.778777,22.9401,7.0,4911.0,3667.0,6358086.0,23525.0,11745.0,0.0,58.0
319,scheduling,smallest,indomain_split,0.774834,12.748,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
320,scheduling,smallest,indomain_split_random,0.781542,12.7798,2.0,4911.0,3667.0,3537470.0,12641.0,6316.0,0.0,76.0
321,ea,anti_first_fail,indomain,,,,,,,,,,
322,ea,anti_first_fail,indomain_max,0.77548,300.279,0.0,4911.0,3667.0,57839592.0,314779.0,157383.0,0.0,30.0
323,ea,anti_first_fail,indomain_median,0.775772,300.279,0.0,4911.0,3667.0,82820478.0,335151.0,167568.0,0.0,47.0
324,ea,anti_first_fail,indomain_min,0.776237,300.279,0.0,4911.0,3667.0,59140428.0,317253.0,158621.0,0.0,49.0
325,ea,anti_first_fail,indomain_random,,,,,,,,,,
326,ea,anti_first_fail,indomain_reverse_split,,,,,,,,,,
327,ea,anti_first_fail,indomain_split,0.779464,300.28,0.0,4911.0,3667.0,60353064.0,296094.0,148019.0,0.0,88.0
328,ea,anti_first_fail,indomain_split_random,,,,,,,,,,
329,ea,dom_w_deg,indomain,0.775389,300.282,0.0,4911.0,3667.0,63548041.0,306985.0,160511.0,0.0,48.0
330,ea,dom_w_deg,indomain_max,0.777503,300.279,0.0,4911.0,3667.0,58233310.0,316601.0,158293.0,0.0,30.0
331,ea,dom_w_deg,indomain_median,,,,,,,,,,
332,ea,dom_w_deg,indomain_min,0.779673,300.281,0.0,4911.0,3667.0,62755057.0,315099.0,157545.0,0.0,49.0
333,ea,dom_w_deg,indomain_random,0.777916,300.278,0.0,4911.0,3667.0,80091150.0,335269.0,167628.0,0.0,48.0
334,ea,dom_w_deg,indomain_reverse_split,0.779418,300.279,0.0,4911.0,3667.0,58538125.0,316912.0,158434.0,0.0,60.0
335,ea,dom_w_deg,indomain_split,0.775936,300.282,0.0,4911.0,3667.0,58890693.0,317369.0,158659.0,0.0,88.0
336,ea,dom_w_deg,indomain_split_random,,,,,,,,,,
337,ea,first_fail,indomain,,,,,,,,,,
338,ea,first_fail,indomain_max,0.78146,300.279,0.0,4911.0,3667.0,56448276.0,306894.0,153438.0,0.0,30.0
339,ea,first_fail,indomain_median,,,,,,,,,,
340,ea,first_fail,indomain_min,0.77685,300.279,0.0,4911.0,3667.0,62332085.0,312964.0,156477.0,0.0,49.0
341,ea,first_fail,indomain_random,0.779914,300.277,0.0,4911.0,3667.0,87172965.0,344562.0,172275.0,0.0,48.0
342,ea,first_fail,indomain_reverse_split,0.777328,300.281,0.0,4911.0,3667.0,57952565.0,313738.0,156847.0,0.0,60.0
343,ea,first_fail,indomain_split,0.770659,300.281,0.0,4911.0,3667.0,58400255.0,314726.0,157339.0,0.0,88.0
344,ea,first_fail,indomain_split_random,0.775924,300.283,0.0,4911.0,3667.0,62558549.0,314107.0,157048.0,0.0,49.0
345,ea,impact,indomain,0.779783,300.281,0.0,4911.0,3667.0,63011985.0,304394.0,159154.0,0.0,48.0
346,ea,impact,indomain_max,0.779069,300.28,0.0,4911.0,3667.0,57786135.0,314165.0,157077.0,0.0,30.0
347,ea,impact,indomain_median,,,,,,,,,,
348,ea,impact,indomain_min,,,,,,,,,,
349,ea,impact,indomain_random,0.779015,300.283,0.0,4911.0,3667.0,86471824.0,341805.0,170898.0,0.0,48.0
350,ea,impact,indomain_reverse_split,0.779164,300.279,0.0,4911.0,3667.0,58512429.0,316758.0,158363.0,0.0,60.0
351,ea,impact,indomain_split,,,,,,,,,,
352,ea,impact,indomain_split_random,,,,,,,,,,
353,ea,input_order,indomain,,,,,,,,,,
354,ea,input_order,indomain_max,0.779852,300.279,0.0,4911.0,3667.0,58252650.0,316700.0,158344.0,0.0,30.0
355,ea,input_order,indomain_median,,,,,,,,,,
356,ea,input_order,indomain_min,,,,,,,,,,
357,ea,input_order,indomain_random,0.774476,300.281,0.0,4911.0,3667.0,86491968.0,341893.0,170939.0,0.0,48.0
358,ea,input_order,indomain_reverse_split,,,,,,,,,,
359,ea,input_order,indomain_split,,,,,,,,,,
360,ea,input_order,indomain_split_random,0.778003,300.28,0.0,4911.0,3667.0,62933029.0,315998.0,157993.0,0.0,49.0
361,ea,largest,indomain,0.780123,300.279,0.0,4911.0,3667.0,60073795.0,291977.0,149412.0,0.0,48.0
362,ea,largest,indomain_max,,,,,,,,,,
363,ea,largest,indomain_median,0.78031,300.28,0.0,4911.0,3667.0,57549575.0,302914.0,151447.0,0.0,47.0
364,ea,largest,indomain_min,,,,,,,,,,
365,ea,largest,indomain_random,,,,,,,,,,
366,ea,largest,indomain_reverse_split,0.781863,300.286,0.0,4911.0,3667.0,57483187.0,312097.0,156031.0,0.0,60.0
367,ea,largest,indomain_split,0.779285,300.28,0.0,4911.0,3667.0,60464740.0,298641.0,149293.0,0.0,88.0
368,ea,largest,indomain_split_random,0.778908,300.279,0.0,4911.0,3667.0,60076946.0,297224.0,148600.0,0.0,49.0
369,ea,max_regret,indomain,0.776403,300.282,0.0,4911.0,3667.0,63036894.0,304522.0,159222.0,0.0,48.0
370,ea,max_regret,indomain_max,,,,,,,,,,
371,ea,max_regret,indomain_median,,,,,,,,,,
372,ea,max_regret,indomain_min,0.786642,300.284,0.0,4911.0,3667.0,61988153.0,311264.0,155624.0,0.0,49.0
373,ea,max_regret,indomain_random,0.79424,300.284,0.0,4911.0,3667.0,83908450.0,331670.0,165828.0,0.0,48.0
374,ea,max_regret,indomain_reverse_split,0.791015,300.283,0.0,4911.0,3667.0,57162698.0,309457.0,154710.0,0.0,60.0
375,ea,max_regret,indomain_split,,,,,,,,,,
376,ea,max_regret,indomain_split_random,0.779382,300.283,0.0,4911.0,3667.0,62122991.0,311931.0,155961.0,0.0,49.0
377,ea,most_constrained,indomain,0.780359,300.282,0.0,4911.0,3667.0,63118823.0,304900.0,159419.0,0.0,48.0
378,ea,most_constrained,indomain_max,0.794801,300.284,0.0,4911.0,3667.0,58035045.0,315524.0,157754.0,0.0,30.0
379,ea,most_constrained,indomain_median,0.775203,300.281,0.0,4911.0,3667.0,86094692.0,340659.0,170324.0,0.0,47.0
380,ea,most_constrained,indomain_min,,,,,,,,,,
381,ea,most_constrained,indomain_random,,,,,,,,,,
382,ea,most_constrained,indomain_reverse_split,,,,,,,,,,
383,ea,most_constrained,indomain_split,,,,,,,,,,
384,ea,most_constrained,indomain_split_random,0.780163,300.284,0.0,4911.0,3667.0,57921130.0,290830.0,145409.0,0.0,49.0
385,ea,occurrence,indomain,,,,,,,,,,
386,ea,occurrence,indomain_max,,,,,,,,,,
387,ea,occurrence,indomain_median,,,,,,,,,,
388,ea,occurrence,indomain_min,,,,,,,,,,
389,ea,occurrence,indomain_random,,,,,,,,,,
390,ea,occurrence,indomain_reverse_split,,,,,,,,,,
391,ea,occurrence,indomain_split,,,,,,,,,,
392,ea,occurrence,indomain_split_random,,,,,,,,,,
393,ea,smallest,indomain,,,,,,,,,,
394,ea,smallest,indomain_max,0.786814,300.281,0.0,4911.0,3667.0,59085853.0,311573.0,155782.0,0.0,41.0
395,ea,smallest,indomain_median,0.808832,300.288,0.0,4911.0,3667.0,74599935.0,313910.0,156949.0,0.0,63.0
396,ea,smallest,indomain_min,,,,,,,,,,
397,ea,smallest,indomain_random,,,,,,,,,,
398,ea,smallest,indomain_reverse_split,,,,,,,,,,
399,ea,smallest,indomain_split,,,,,,,,,,
400,ea,smallest,indomain_split_random,,,,,,,,,,
401,pizzas_carried,anti_first_fail,indomain,0.799663,35.4103,3.0,4911.0,3667.0,12167545.0,49480.0,33130.0,0.0,59.0
402,pizzas_carried,anti_first_fail,indomain_max,0.783059,51.808,5.0,4911.0,3667.0,19358067.0,80981.0,40478.0,0.0,55.0
403,pizzas_carried,anti_first_fail,indomain_median,0.869946,58.1633,6.0,4911.0,3667.0,24249238.0,136935.0,68444.0,0.0,67.0
404,pizzas_carried,anti_first_fail,indomain_min,0.801912,42.3149,7.0,4911.0,3667.0,15566892.0,78381.0,39171.0,0.0,57.0
405,pizzas_carried,anti_first_fail,indomain_random,0.791481,41.8056,6.0,4911.0,3667.0,14038288.0,59789.0,29879.0,0.0,62.0
406,pizzas_carried,anti_first_fail,indomain_reverse_split,0.797492,30.6227,3.0,4911.0,3667.0,10616832.0,46819.0,23407.0,0.0,69.0
407,pizzas_carried,anti_first_fail,indomain_split,0.7801,26.5808,3.0,4911.0,3667.0,7748423.0,32596.0,16285.0,0.0,63.0
408,pizzas_carried,anti_first_fail,indomain_split_random,0.78516,46.9511,7.0,4911.0,3667.0,15565590.0,78381.0,39171.0,0.0,57.0
409,pizzas_carried,dom_w_deg,indomain,0.884977,26.5175,4.0,4911.0,3667.0,8030848.0,29386.0,15979.0,0.0,55.0
410,pizzas_carried,dom_w_deg,indomain_max,0.976487,32.979,3.0,4911.0,3667.0,11072374.0,50523.0,25259.0,0.0,86.0
411,pizzas_carried,dom_w_deg,indomain_median,0.88522,41.3292,4.0,4911.0,3667.0,12144821.0,50834.0,25407.0,0.0,53.0
412,pizzas_carried,dom_w_deg,indomain_min,0.840031,36.8968,4.0,4911.0,3667.0,13580677.0,64687.0,32337.0,0.0,69.0
413,pizzas_carried,dom_w_deg,indomain_random,0.854913,24.9477,3.0,4911.0,3667.0,7183020.0,30815.0,15405.0,0.0,70.0
414,pizzas_carried,dom_w_deg,indomain_reverse_split,0.788476,44.712,6.0,4911.0,3667.0,13671571.0,60456.0,30217.0,0.0,60.0
415,pizzas_carried,dom_w_deg,indomain_split,0.780197,22.2385,4.0,4911.0,3667.0,6757934.0,27319.0,13656.0,0.0,70.0
416,pizzas_carried,dom_w_deg,indomain_split_random,0.782492,34.8021,4.0,4911.0,3667.0,13581061.0,64687.0,32337.0,0.0,69.0
417,pizzas_carried,first_fail,indomain,0.782788,26.3292,3.0,4911.0,3667.0,9049276.0,39546.0,21733.0,0.0,58.0
418,pizzas_carried,first_fail,indomain_max,0.788738,82.7464,4.0,4911.0,3667.0,26450691.0,136034.0,68010.0,0.0,62.0
419,pizzas_carried,first_fail,indomain_median,0.78049,19.6408,2.0,4911.0,3667.0,6101793.0,28811.0,14404.0,0.0,70.0
420,pizzas_carried,first_fail,indomain_min,0.792776,25.8667,3.0,4911.0,3667.0,8388584.0,38363.0,19177.0,0.0,75.0
421,pizzas_carried,first_fail,indomain_random,0.782514,42.0353,4.0,4911.0,3667.0,12402113.0,61949.0,30971.0,0.0,68.0
422,pizzas_carried,first_fail,indomain_reverse_split,0.784292,57.2894,4.0,4911.0,3667.0,17597243.0,88992.0,44489.0,0.0,62.0
423,pizzas_carried,first_fail,indomain_split,0.790134,25.5466,3.0,4911.0,3667.0,8383042.0,38371.0,19183.0,0.0,68.0
424,pizzas_carried,first_fail,indomain_split_random,0.777909,25.7708,3.0,4911.0,3667.0,8388930.0,38363.0,19177.0,0.0,75.0
425,pizzas_carried,impact,indomain,0.791422,29.7236,3.0,4911.0,3667.0,9144988.0,33592.0,18899.0,0.0,59.0
426,pizzas_carried,impact,indomain_max,0.777502,60.4191,4.0,4911.0,3667.0,19107675.0,84343.0,42166.0,0.0,53.0
427,pizzas_carried,impact,indomain_median,0.786387,20.3195,2.0,4911.0,3667.0,7299659.0,28975.0,14486.0,0.0,78.0
428,pizzas_carried,impact,indomain_min,0.779531,26.6963,3.0,4911.0,3667.0,8162719.0,31499.0,15747.0,0.0,80.0
429,pizzas_carried,impact,indomain_random,0.781663,31.3148,5.0,4911.0,3667.0,10836323.0,43328.0,21639.0,0.0,65.0
430,pizzas_carried,impact,indomain_reverse_split,0.787914,60.7304,5.0,4911.0,3667.0,22841812.0,107129.0,53552.0,0.0,58.0
431,pizzas_carried,impact,indomain_split,0.785967,26.4405,3.0,4911.0,3667.0,8550311.0,33795.0,16895.0,0.0,65.0
432,pizzas_carried,impact,indomain_split_random,0.778859,26.7739,3.0,4911.0,3667.0,8162719.0,31499.0,15747.0,0.0,80.0
433,pizzas_carried,input_order,indomain,0.781866,29.8288,3.0,4911.0,3667.0,9144988.0,33592.0,18899.0,0.0,59.0
434,pizzas_carried,input_order,indomain_max,0.806284,60.4248,4.0,4911.0,3667.0,19107675.0,84343.0,42166.0,0.0,53.0
435,pizzas_carried,input_order,indomain_median,0.802402,20.7044,2.0,4911.0,3667.0,7299659.0,28975.0,14486.0,0.0,78.0
436,pizzas_carried,input_order,indomain_min,0.778748,26.4746,3.0,4911.0,3667.0,8162719.0,31499.0,15747.0,0.0,80.0
437,pizzas_carried,input_order,indomain_random,0.795038,30.9517,5.0,4911.0,3667.0,10836323.0,43328.0,21639.0,0.0,65.0
438,pizzas_carried,input_order,indomain_reverse_split,0.790501,60.4681,5.0,4911.0,3667.0,22839916.0,107129.0,53552.0,0.0,58.0
439,pizzas_carried,input_order,indomain_split,0.790614,26.3677,3.0,4911.0,3667.0,8550311.0,33795.0,16895.0,0.0,65.0
440,pizzas_carried,input_order,indomain_split_random,0.779873,26.6558,3.0,4911.0,3667.0,8163051.0,31499.0,15747.0,0.0,80.0
441,pizzas_carried,largest,indomain,0.784767,34.8559,3.0,4911.0,3667.0,12204906.0,50593.0,33770.0,0.0,59.0
442,pizzas_carried,largest,indomain_max,0.779728,49.9338,5.0,4911.0,3667.0,19318392.0,80837.0,40406.0,0.0,55.0
443,pizzas_carried,largest,indomain_median,0.774436,32.494,2.0,4911.0,3667.0,13775914.0,64465.0,32231.0,0.0,66.0
444,pizzas_carried,largest,indomain_min,0.781076,32.8222,3.0,4911.0,3667.0,12007566.0,48169.0,24082.0,0.0,85.0
445,pizzas_carried,largest,indomain_random,0.86322,33.2518,7.0,4911.0,3667.0,13186457.0,57229.0,28595.0,0.0,72.0
446,pizzas_carried,largest,indomain_reverse_split,0.778663,58.431,8.0,4911.0,3667.0,18422520.0,76595.0,38282.0,0.0,56.0
447,pizzas_carried,largest,indomain_split,0.77466,30.3427,3.0,4911.0,3667.0,9698795.0,35864.0,17928.0,0.0,66.0
448,pizzas_carried,largest,indomain_split_random,0.782619,32.7143,3.0,4911.0,3667.0,12007566.0,48169.0,24082.0,0.0,85.0
449,pizzas_carried,max_regret,indomain,0.779708,29.6764,3.0,4911.0,3667.0,9144988.0,33592.0,18899.0,0.0,59.0
450,pizzas_carried,max_regret,indomain_max,0.779628,60.2866,4.0,4911.0,3667.0,19107675.0,84343.0,42166.0,0.0,53.0
451,pizzas_carried,max_regret,indomain_median,0.791112,20.6471,2.0,4911.0,3667.0,7299659.0,28975.0,14486.0,0.0,78.0
452,pizzas_carried,max_regret,indomain_min,0.787726,26.5052,3.0,4911.0,3667.0,8162719.0,31499.0,15747.0,0.0,80.0
453,pizzas_carried,max_regret,indomain_random,0.777913,31.7148,5.0,4911.0,3667.0,10836323.0,43328.0,21639.0,0.0,65.0
454,pizzas_carried,max_regret,indomain_reverse_split,0.771447,60.0566,5.0,4911.0,3667.0,22839916.0,107129.0,53552.0,0.0,58.0
455,pizzas_carried,max_regret,indomain_split,0.776382,26.4172,3.0,4911.0,3667.0,8550311.0,33795.0,16895.0,0.0,65.0
456,pizzas_carried,max_regret,indomain_split_random,0.779667,26.752,3.0,4911.0,3667.0,8163051.0,31499.0,15747.0,0.0,80.0
457,pizzas_carried,most_constrained,indomain,0.783916,26.059,3.0,4911.0,3667.0,9049276.0,39546.0,21733.0,0.0,58.0
458,pizzas_carried,most_constrained,indomain_max,0.815729,82.9796,4.0,4911.0,3667.0,26450691.0,136034.0,68010.0,0.0,62.0
459,pizzas_carried,most_constrained,indomain_median,0.791619,19.9606,2.0,4911.0,3667.0,6102456.0,28811.0,14404.0,0.0,70.0
460,pizzas_carried,most_constrained,indomain_min,0.796901,25.9088,3.0,4911.0,3667.0,8377738.0,38345.0,19168.0,0.0,75.0
461,pizzas_carried,most_constrained,indomain_random,0.781201,41.754,4.0,4911.0,3667.0,12402568.0,61949.0,30971.0,0.0,68.0
462,pizzas_carried,most_constrained,indomain_reverse_split,0.779456,53.7742,7.0,4911.0,3667.0,17519856.0,86623.0,43291.0,0.0,60.0
463,pizzas_carried,most_constrained,indomain_split,0.781162,25.4982,3.0,4911.0,3667.0,8378485.0,38371.0,19183.0,0.0,68.0
464,pizzas_carried,most_constrained,indomain_split_random,0.78861,25.6894,3.0,4911.0,3667.0,8378084.0,38345.0,19168.0,0.0,75.0
465,pizzas_carried,occurrence,indomain,0.778954,29.7502,3.0,4911.0,3667.0,9144988.0,33592.0,18899.0,0.0,59.0
466,pizzas_carried,occurrence,indomain_max,0.776634,60.0652,4.0,4911.0,3667.0,19107675.0,84343.0,42166.0,0.0,53.0
467,pizzas_carried,occurrence,indomain_median,0.77967,20.5766,2.0,4911.0,3667.0,7299659.0,28975.0,14486.0,0.0,78.0
468,pizzas_carried,occurrence,indomain_min,0.784066,26.5726,3.0,4911.0,3667.0,8162719.0,31499.0,15747.0,0.0,80.0
469,pizzas_carried,occurrence,indomain_random,0.781169,30.8574,5.0,4911.0,3667.0,10836323.0,43328.0,21639.0,0.0,65.0
470,pizzas_carried,occurrence,indomain_reverse_split,0.783137,60.4897,5.0,4911.0,3667.0,22842404.0,107129.0,53552.0,0.0,58.0
471,pizzas_carried,occurrence,indomain_split,0.781104,26.479,3.0,4911.0,3667.0,8550311.0,33795.0,16895.0,0.0,65.0
472,pizzas_carried,occurrence,indomain_split_random,0.777099,26.4246,3.0,4911.0,3667.0,8163051.0,31499.0,15747.0,0.0,80.0
473,pizzas_carried,smallest,indomain,0.779022,30.4099,3.0,4911.0,3667.0,9238576.0,33108.0,18607.0,0.0,59.0
474,pizzas_carried,smallest,indomain_max,0.779958,52.6891,6.0,4911.0,3667.0,16827710.0,72565.0,36269.0,0.0,58.0
475,pizzas_carried,smallest,indomain_median,0.780195,21.8867,2.0,4911.0,3667.0,7271013.0,27733.0,13865.0,0.0,78.0
476,pizzas_carried,smallest,indomain_min,0.775236,48.2143,8.0,4911.0,3667.0,17192562.0,93897.0,46941.0,0.0,63.0
477,pizzas_carried,smallest,indomain_random,0.781583,34.1006,3.0,4911.0,3667.0,9911885.0,41375.0,20681.0,0.0,59.0
478,pizzas_carried,smallest,indomain_reverse_split,0.780916,27.9778,5.0,4911.0,3667.0,8443586.0,36344.0,18161.0,0.0,54.0
479,pizzas_carried,smallest,indomain_split,0.782991,17.1076,3.0,4911.0,3667.0,5108441.0,19822.0,9897.0,0.0,69.0
480,pizzas_carried,smallest,indomain_split_random,0.789097,48.3943,8.0,4911.0,3667.0,17192562.0,93897.0,46941.0,0.0,63.0
